folder_name,as_of_date,raw_csv,imputed_csv,imputed_exists,needs_imputation,n_spreads,n_cells,n_missing
08368_2018-06-14,2018-06-14,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08368_2018-06-14\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08368_2018-06-14\imputed_correlation_matrix.csv,True,False,55,3025,0
08369_2018-06-15,2018-06-15,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08369_2018-06-15\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08369_2018-06-15\imputed_correlation_matrix.csv,True,False,55,3025,0
08370_2018-06-18,2018-06-18,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08370_2018-06-18\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08370_2018-06-18\imputed_correlation_matrix.csv,True,False,55,3025,0
08371_2018-06-19,2018-06-19,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08371_2018-06-19\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08371_2018-06-19\imputed_correlation_matrix.csv,True,False,55,3025,0
08372_2018-06-20,2018-06-20,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08372_2018-06-20\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08372_2018-06-20\imputed_correlation_matrix.csv,True,False,55,3025,0
08373_2018-06-21,2018-06-21,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08373_2018-06-21\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08373_2018-06-21\imputed_correlation_matrix.csv,True,False,55,3025,0
08374_2018-06-22,2018-06-22,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08374_2018-06-22\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08374_2018-06-22\imputed_correlation_matrix.csv,True,False,55,3025,0
08375_2018-06-25,2018-06-25,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08375_2018-06-25\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08375_2018-06-25\imputed_correlation_matrix.csv,True,False,55,3025,0
08376_2018-06-26,2018-06-26,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08376_2018-06-26\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08376_2018-06-26\imputed_correlation_matrix.csv,True,False,55,3025,0
08377_2018-06-27,2018-06-27,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08377_2018-06-27\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08377_2018-06-27\imputed_correlation_matrix.csv,True,False,55,3025,0
08378_2018-06-28,2018-06-28,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08378_2018-06-28\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08378_2018-06-28\imputed_correlation_matrix.csv,True,False,55,3025,0
08379_2018-06-29,2018-06-29,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08379_2018-06-29\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08379_2018-06-29\imputed_correlation_matrix.csv,True,False,55,3025,0
08380_2018-07-02,2018-07-02,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08380_2018-07-02\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08380_2018-07-02\imputed_correlation_matrix.csv,True,False,55,3025,0
08381_2018-07-03,2018-07-03,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08381_2018-07-03\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08381_2018-07-03\imputed_correlation_matrix.csv,True,False,55,3025,0
08382_2018-07-05,2018-07-05,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08382_2018-07-05\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08382_2018-07-05\imputed_correlation_matrix.csv,True,False,55,3025,0
08383_2018-07-06,2018-07-06,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08383_2018-07-06\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08383_2018-07-06\imputed_correlation_matrix.csv,True,False,55,3025,0
08384_2018-07-09,2018-07-09,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08384_2018-07-09\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08384_2018-07-09\imputed_correlation_matrix.csv,True,False,55,3025,0
08385_2018-07-10,2018-07-10,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08385_2018-07-10\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08385_2018-07-10\imputed_correlation_matrix.csv,True,False,55,3025,0
08386_2018-07-11,2018-07-11,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08386_2018-07-11\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08386_2018-07-11\imputed_correlation_matrix.csv,True,False,55,3025,0
08387_2018-07-12,2018-07-12,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08387_2018-07-12\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08387_2018-07-12\imputed_correlation_matrix.csv,True,False,55,3025,0
08388_2018-07-13,2018-07-13,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08388_2018-07-13\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08388_2018-07-13\imputed_correlation_matrix.csv,True,False,55,3025,0
08389_2018-07-16,2018-07-16,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08389_2018-07-16\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08389_2018-07-16\imputed_correlation_matrix.csv,True,False,55,3025,0
08390_2018-07-17,2018-07-17,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08390_2018-07-17\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08390_2018-07-17\imputed_correlation_matrix.csv,True,False,55,3025,0
08391_2018-07-18,2018-07-18,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08391_2018-07-18\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08391_2018-07-18\imputed_correlation_matrix.csv,True,False,55,3025,0
08392_2018-07-19,2018-07-19,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08392_2018-07-19\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08392_2018-07-19\imputed_correlation_matrix.csv,True,False,55,3025,0
08393_2018-07-20,2018-07-20,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08393_2018-07-20\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08393_2018-07-20\imputed_correlation_matrix.csv,True,False,55,3025,0
08394_2018-07-23,2018-07-23,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08394_2018-07-23\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08394_2018-07-23\imputed_correlation_matrix.csv,True,False,55,3025,0
08395_2018-07-24,2018-07-24,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08395_2018-07-24\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08395_2018-07-24\imputed_correlation_matrix.csv,True,False,55,3025,0
08396_2018-07-25,2018-07-25,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08396_2018-07-25\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08396_2018-07-25\imputed_correlation_matrix.csv,True,False,55,3025,0
08397_2018-07-26,2018-07-26,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08397_2018-07-26\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08397_2018-07-26\imputed_correlation_matrix.csv,True,False,55,3025,0
08398_2018-07-27,2018-07-27,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08398_2018-07-27\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08398_2018-07-27\imputed_correlation_matrix.csv,True,False,55,3025,0
08399_2018-07-30,2018-07-30,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08399_2018-07-30\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08399_2018-07-30\imputed_correlation_matrix.csv,True,False,55,3025,0
08400_2018-07-31,2018-07-31,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08400_2018-07-31\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08400_2018-07-31\imputed_correlation_matrix.csv,True,False,55,3025,0
08401_2018-08-01,2018-08-01,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08401_2018-08-01\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08401_2018-08-01\imputed_correlation_matrix.csv,True,False,55,3025,0
08402_2018-08-02,2018-08-02,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08402_2018-08-02\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08402_2018-08-02\imputed_correlation_matrix.csv,True,False,55,3025,0
08403_2018-08-03,2018-08-03,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08403_2018-08-03\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08403_2018-08-03\imputed_correlation_matrix.csv,True,False,55,3025,0
08404_2018-08-06,2018-08-06,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08404_2018-08-06\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08404_2018-08-06\imputed_correlation_matrix.csv,True,False,55,3025,0
08405_2018-08-07,2018-08-07,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08405_2018-08-07\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08405_2018-08-07\imputed_correlation_matrix.csv,True,False,55,3025,0
08406_2018-08-08,2018-08-08,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08406_2018-08-08\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08406_2018-08-08\imputed_correlation_matrix.csv,True,False,55,3025,0
08407_2018-08-09,2018-08-09,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08407_2018-08-09\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08407_2018-08-09\imputed_correlation_matrix.csv,True,False,55,3025,0
08408_2018-08-10,2018-08-10,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08408_2018-08-10\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08408_2018-08-10\imputed_correlation_matrix.csv,True,False,55,3025,0
08409_2018-08-13,2018-08-13,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08409_2018-08-13\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08409_2018-08-13\imputed_correlation_matrix.csv,True,False,55,3025,0
08410_2018-08-14,2018-08-14,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08410_2018-08-14\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08410_2018-08-14\imputed_correlation_matrix.csv,True,False,55,3025,0
08411_2018-08-15,2018-08-15,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08411_2018-08-15\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08411_2018-08-15\imputed_correlation_matrix.csv,True,False,55,3025,0
08412_2018-08-16,2018-08-16,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08412_2018-08-16\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08412_2018-08-16\imputed_correlation_matrix.csv,True,False,55,3025,0
08413_2018-08-17,2018-08-17,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08413_2018-08-17\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08413_2018-08-17\imputed_correlation_matrix.csv,True,False,55,3025,0
08414_2018-08-20,2018-08-20,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08414_2018-08-20\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08414_2018-08-20\imputed_correlation_matrix.csv,True,False,55,3025,0
08415_2018-08-21,2018-08-21,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08415_2018-08-21\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08415_2018-08-21\imputed_correlation_matrix.csv,True,False,55,3025,0
08416_2018-08-22,2018-08-22,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08416_2018-08-22\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08416_2018-08-22\imputed_correlation_matrix.csv,True,False,55,3025,0
08417_2018-08-23,2018-08-23,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08417_2018-08-23\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08417_2018-08-23\imputed_correlation_matrix.csv,True,False,55,3025,0
08418_2018-08-24,2018-08-24,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08418_2018-08-24\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08418_2018-08-24\imputed_correlation_matrix.csv,True,False,55,3025,0
08419_2018-08-27,2018-08-27,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08419_2018-08-27\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08419_2018-08-27\imputed_correlation_matrix.csv,True,False,55,3025,0
08420_2018-08-28,2018-08-28,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08420_2018-08-28\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08420_2018-08-28\imputed_correlation_matrix.csv,True,False,55,3025,0
08421_2018-08-29,2018-08-29,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08421_2018-08-29\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08421_2018-08-29\imputed_correlation_matrix.csv,True,False,55,3025,0
08422_2018-08-30,2018-08-30,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08422_2018-08-30\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08422_2018-08-30\imputed_correlation_matrix.csv,True,False,55,3025,0
08423_2018-08-31,2018-08-31,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08423_2018-08-31\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08423_2018-08-31\imputed_correlation_matrix.csv,True,False,55,3025,0
08424_2018-09-04,2018-09-04,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08424_2018-09-04\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08424_2018-09-04\imputed_correlation_matrix.csv,True,False,55,3025,0
08425_2018-09-05,2018-09-05,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08425_2018-09-05\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08425_2018-09-05\imputed_correlation_matrix.csv,True,False,55,3025,0
08426_2018-09-06,2018-09-06,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08426_2018-09-06\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08426_2018-09-06\imputed_correlation_matrix.csv,True,False,55,3025,0
08427_2018-09-07,2018-09-07,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08427_2018-09-07\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08427_2018-09-07\imputed_correlation_matrix.csv,True,False,55,3025,0
08428_2018-09-10,2018-09-10,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08428_2018-09-10\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08428_2018-09-10\imputed_correlation_matrix.csv,True,False,55,3025,0
08429_2018-09-11,2018-09-11,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08429_2018-09-11\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08429_2018-09-11\imputed_correlation_matrix.csv,True,False,55,3025,0
08430_2018-09-12,2018-09-12,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08430_2018-09-12\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08430_2018-09-12\imputed_correlation_matrix.csv,True,False,55,3025,0
08431_2018-09-13,2018-09-13,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08431_2018-09-13\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08431_2018-09-13\imputed_correlation_matrix.csv,True,False,55,3025,0
08432_2018-09-14,2018-09-14,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08432_2018-09-14\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08432_2018-09-14\imputed_correlation_matrix.csv,True,False,55,3025,0
08433_2018-09-17,2018-09-17,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08433_2018-09-17\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08433_2018-09-17\imputed_correlation_matrix.csv,True,False,55,3025,0
08434_2018-09-18,2018-09-18,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08434_2018-09-18\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08434_2018-09-18\imputed_correlation_matrix.csv,True,False,55,3025,0
08435_2018-09-19,2018-09-19,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08435_2018-09-19\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08435_2018-09-19\imputed_correlation_matrix.csv,True,False,55,3025,0
08436_2018-09-20,2018-09-20,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08436_2018-09-20\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08436_2018-09-20\imputed_correlation_matrix.csv,True,False,55,3025,0
08437_2018-09-21,2018-09-21,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08437_2018-09-21\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08437_2018-09-21\imputed_correlation_matrix.csv,True,False,55,3025,0
08438_2018-09-24,2018-09-24,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08438_2018-09-24\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08438_2018-09-24\imputed_correlation_matrix.csv,True,False,55,3025,0
08439_2018-09-25,2018-09-25,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08439_2018-09-25\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08439_2018-09-25\imputed_correlation_matrix.csv,True,False,55,3025,0
08440_2018-09-26,2018-09-26,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08440_2018-09-26\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08440_2018-09-26\imputed_correlation_matrix.csv,True,False,55,3025,0
08441_2018-09-27,2018-09-27,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08441_2018-09-27\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08441_2018-09-27\imputed_correlation_matrix.csv,True,False,55,3025,0
08442_2018-09-28,2018-09-28,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08442_2018-09-28\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08442_2018-09-28\imputed_correlation_matrix.csv,True,False,55,3025,0
08443_2018-10-01,2018-10-01,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08443_2018-10-01\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08443_2018-10-01\imputed_correlation_matrix.csv,True,False,55,3025,0
08444_2018-10-02,2018-10-02,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08444_2018-10-02\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08444_2018-10-02\imputed_correlation_matrix.csv,True,False,55,3025,0
08445_2018-10-03,2018-10-03,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08445_2018-10-03\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08445_2018-10-03\imputed_correlation_matrix.csv,True,False,55,3025,0
08446_2018-10-04,2018-10-04,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08446_2018-10-04\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08446_2018-10-04\imputed_correlation_matrix.csv,True,False,55,3025,0
08447_2018-10-05,2018-10-05,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08447_2018-10-05\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08447_2018-10-05\imputed_correlation_matrix.csv,True,False,55,3025,0
08448_2018-10-09,2018-10-09,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08448_2018-10-09\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08448_2018-10-09\imputed_correlation_matrix.csv,True,False,55,3025,0
08449_2018-10-10,2018-10-10,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08449_2018-10-10\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08449_2018-10-10\imputed_correlation_matrix.csv,True,False,55,3025,0
08450_2018-10-11,2018-10-11,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08450_2018-10-11\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08450_2018-10-11\imputed_correlation_matrix.csv,True,False,55,3025,0
08451_2018-10-12,2018-10-12,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08451_2018-10-12\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08451_2018-10-12\imputed_correlation_matrix.csv,True,False,55,3025,0
08452_2018-10-15,2018-10-15,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08452_2018-10-15\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08452_2018-10-15\imputed_correlation_matrix.csv,True,False,55,3025,0
08453_2018-10-16,2018-10-16,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08453_2018-10-16\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08453_2018-10-16\imputed_correlation_matrix.csv,True,False,55,3025,0
08454_2018-10-17,2018-10-17,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08454_2018-10-17\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08454_2018-10-17\imputed_correlation_matrix.csv,True,False,55,3025,0
08455_2018-10-18,2018-10-18,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08455_2018-10-18\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08455_2018-10-18\imputed_correlation_matrix.csv,True,False,55,3025,0
08456_2018-10-19,2018-10-19,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08456_2018-10-19\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08456_2018-10-19\imputed_correlation_matrix.csv,True,False,55,3025,0
08457_2018-10-22,2018-10-22,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08457_2018-10-22\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08457_2018-10-22\imputed_correlation_matrix.csv,True,False,55,3025,0
08458_2018-10-23,2018-10-23,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08458_2018-10-23\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08458_2018-10-23\imputed_correlation_matrix.csv,True,False,55,3025,0
08459_2018-10-24,2018-10-24,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08459_2018-10-24\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08459_2018-10-24\imputed_correlation_matrix.csv,True,False,55,3025,0
08460_2018-10-25,2018-10-25,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08460_2018-10-25\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08460_2018-10-25\imputed_correlation_matrix.csv,True,False,55,3025,0
08461_2018-10-26,2018-10-26,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08461_2018-10-26\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08461_2018-10-26\imputed_correlation_matrix.csv,True,False,55,3025,0
08462_2018-10-29,2018-10-29,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08462_2018-10-29\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08462_2018-10-29\imputed_correlation_matrix.csv,True,False,55,3025,0
08463_2018-10-30,2018-10-30,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08463_2018-10-30\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08463_2018-10-30\imputed_correlation_matrix.csv,True,False,55,3025,0
08464_2018-10-31,2018-10-31,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08464_2018-10-31\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08464_2018-10-31\imputed_correlation_matrix.csv,True,False,55,3025,0
08465_2018-11-01,2018-11-01,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08465_2018-11-01\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08465_2018-11-01\imputed_correlation_matrix.csv,True,False,55,3025,0
08466_2018-11-02,2018-11-02,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08466_2018-11-02\correlation_matrix.csv,d:\Downloads\QRM\recession_project\analysis\KnewIMP_Spreads\08466_2018-11-02\imputed_correlation_matrix.csv,True,False,55,3025,0
